
==> Dump Arguments:
pruning method: intermittent
visible gpus: 7
sensitivity analysis: OFF
overall pruning ratio: 0.2
stage: 3

0
0

==> Setting params:
batch_size : 600
test_batch_size : 600
epochs : 500
lr_epochs : 500
lr : 0.0001
momentum : 0.9
weight_decay : 0.0001
no_cuda : False
seed : 1
log_interval : 100
arch : HAR
pretrained : saved_models/intermittent/HAR/stage_2.pth.tar
evaluate : False
retrain : False
prune : intermittent
prune_shape : vector
prune_target : None
stage : 3
debug : -1
candidates_pruning_ratios : [0.0, 0.0, 0.0, 0.0]
gpus : [0]
visible_gpus : 7
learning_rate_list : [0.0001]
sa : True
sen_ana : False
overall_pruning_ratio : 0.2
cuda : False
====================

Download HAR dataset ...
Download HAR dataset ...
HAR_CNN(
  (conv1): Conv2d(9, 18, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv1): ReLU()
  (pool1): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv2): Conv2d(18, 36, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv2): ReLU()
  (pool2): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv3): Conv2d(36, 72, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv3): ReLU()
  (pool3): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (ip1): Linear(in_features=1152, out_features=6, bias=True)
)
==> Start pruning ...
[3072, 2304, 2880, 310]
===> Starting Simulated Annealing...
[Iter 0] cur_temp: 100.00 | stop_temp: 20.00 | Loss: -inf | Best perf: -inf[Iter 1] cur_temp: 90.00 | stop_temp: 20.00 | Loss: -2.8755 | Best perf: -2.8755[Iter 2] cur_temp: 81.00 | stop_temp: 20.00 | Loss: -0.7987 | Best perf: -0.7987[Iter 3] cur_temp: 72.90 | stop_temp: 20.00 | Loss: -1.3671 | Best perf: -0.7987[Iter 4] cur_temp: 65.61 | stop_temp: 20.00 | Loss: -2.8755 | Best perf: -0.7987[Iter 5] cur_temp: 59.05 | stop_temp: 20.00 | Loss: -1.3671 | Best perf: -0.7987[Iter 6] cur_temp: 53.14 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 7] cur_temp: 47.83 | stop_temp: 20.00 | Loss: -0.7987 | Best perf: -0.7307[Iter 8] cur_temp: 43.05 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 9] cur_temp: 38.74 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 10] cur_temp: 34.87 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 11] cur_temp: 31.38 | stop_temp: 20.00 | Loss: -1.3142 | Best perf: -0.7307[Iter 12] cur_temp: 28.24 | stop_temp: 20.00 | Loss: -1.2196 | Best perf: -0.7307[Iter 13] cur_temp: 25.42 | stop_temp: 20.00 | Loss: -1.2196 | Best perf: -0.7307[Iter 14] cur_temp: 22.88 | stop_temp: 20.00 | Loss: -0.9427 | Best perf: -0.7307[Iter 15] cur_temp: 20.59 | stop_temp: 20.00 | Loss: -0.9427 | Best perf: -0.7307
------------------------------------------------------------------
- Intermittent-aware weight pruning info:
- Layer 0:        216 /        324 (66.7%) weights are pruned
- Layer 1:        864 /       1296 (66.7%) weights are pruned
- Layer 2:       4104 /       5184 (79.2%) weights are pruned
- Layer 3:       1952 /       6912 (28.2%) weights are pruned
- Total  :       7136 /      13716 (52.0%) weights are pruned
------------------------------------------------------------------

[Epoch: 1| Loss: 0.5699| Accuracy: 82.97| Best Accuracy: 82.97]
[Epoch: 44| Loss: 0.3208| Accuracy: 89.01| Best Accuracy: 89.01]
[Epoch: 45| Loss: 0.3199| Accuracy: 88.97| Best Accuracy: 89.01]
[Epoch: 46| Loss: 0.3190| Accuracy: 88.97| Best Accuracy: 89.01]
[Epoch: 47| Loss: 0.3182| Accuracy: 88.97| Best Accuracy: 89.01]
[Epoch: 48| Loss: 0.3173| Accuracy: 88.97| Best Accuracy: 89.01]
[Epoch: 49| Loss: 0.3166| Accuracy: 88.97| Best Accuracy: 89.01]
[Epoch: 50| Loss: 0.3158| Accuracy: 88.94| Best Accuracy: 89.01]
[Epoch: 51| Loss: 0.3151| Accuracy: 88.94| Best Accuracy: 89.01]
[Epoch: 52| Loss: 0.3144| Accuracy: 88.90| Best Accuracy: 89.01]
[Epoch: 53| Loss: 0.3137| Accuracy: 88.94| Best Accuracy: 89.01]
[Epoch: 54| Loss: 0.3130| Accuracy: 88.94| Best Accuracy: 89.01]
[Epoch: 55| Loss: 0.3124| Accuracy: 88.97| Best Accuracy: 89.01]
[Epoch: 56| Loss: 0.3117| Accuracy: 88.97| Best Accuracy: 89.01]
[Epoch: 57| Loss: 0.3111| Accuracy: 89.01| Best Accuracy: 89.01]
[Epoch: 58| Loss: 0.3105| Accuracy: 89.01| Best Accuracy: 89.01]
[Epoch: 59| Loss: 0.3099| Accuracy: 89.04| Best Accuracy: 89.04]
[Epoch: 60| Loss: 0.3094| Accuracy: 89.04| Best Accuracy: 89.04]
[Epoch: 61| Loss: 0.3088| Accuracy: 89.07| Best Accuracy: 89.07]
[Epoch: 62| Loss: 0.3083| Accuracy: 89.07| Best Accuracy: 89.07]
[Epoch: 63| Loss: 0.3077| Accuracy: 89.11| Best Accuracy: 89.11]
[Epoch: 64| Loss: 0.3072| Accuracy: 89.18| Best Accuracy: 89.18]
[Epoch: 65| Loss: 0.3067| Accuracy: 89.18| Best Accuracy: 89.18]
[Epoch: 66| Loss: 0.3063| Accuracy: 89.24| Best Accuracy: 89.24]
[Epoch: 67| Loss: 0.3058| Accuracy: 89.24| Best Accuracy: 89.24]
[Epoch: 68| Loss: 0.3053| Accuracy: 89.28| Best Accuracy: 89.28]
[Epoch: 69| Loss: 0.3049| Accuracy: 89.24| Best Accuracy: 89.28]
[Epoch: 70| Loss: 0.3044| Accuracy: 89.24| Best Accuracy: 89.28]
[Epoch: 71| Loss: 0.3040| Accuracy: 89.24| Best Accuracy: 89.28]
[Epoch: 72| Loss: 0.3036| Accuracy: 89.28| Best Accuracy: 89.28]
[Epoch: 73| Loss: 0.3032| Accuracy: 89.28| Best Accuracy: 89.28]
[Epoch: 74| Loss: 0.3028| Accuracy: 89.31| Best Accuracy: 89.31]
[Epoch: 75| Loss: 0.3024| Accuracy: 89.31| Best Accuracy: 89.31]
[Epoch: 76| Loss: 0.3020| Accuracy: 89.38| Best Accuracy: 89.38]
[Epoch: 77| Loss: 0.3016| Accuracy: 89.38| Best Accuracy: 89.38]
[Epoch: 78| Loss: 0.3012| Accuracy: 89.38| Best Accuracy: 89.38]
[Epoch: 79| Loss: 0.3009| Accuracy: 89.35| Best Accuracy: 89.38]
[Epoch: 80| Loss: 0.3005| Accuracy: 89.35| Best Accuracy: 89.38]
[Epoch: 81| Loss: 0.3002| Accuracy: 89.38| Best Accuracy: 89.38]
[Epoch: 82| Loss: 0.2998| Accuracy: 89.41| Best Accuracy: 89.41]
[Epoch: 83| Loss: 0.2995| Accuracy: 89.45| Best Accuracy: 89.45]
[Epoch: 84| Loss: 0.2991| Accuracy: 89.48| Best Accuracy: 89.48]
[Epoch: 85| Loss: 0.2988| Accuracy: 89.48| Best Accuracy: 89.48]
[Epoch: 86| Loss: 0.2985| Accuracy: 89.48| Best Accuracy: 89.48]
[Epoch: 87| Loss: 0.2982| Accuracy: 89.45| Best Accuracy: 89.48]
[Epoch: 88| Loss: 0.2979| Accuracy: 89.48| Best Accuracy: 89.48]
[Epoch: 89| Loss: 0.2976| Accuracy: 89.48| Best Accuracy: 89.48]
[Epoch: 90| Loss: 0.2973| Accuracy: 89.58| Best Accuracy: 89.58]
[Epoch: 91| Loss: 0.2970| Accuracy: 89.58| Best Accuracy: 89.58]
[Epoch: 92| Loss: 0.2967| Accuracy: 89.62| Best Accuracy: 89.62]
[Epoch: 93| Loss: 0.2965| Accuracy: 89.62| Best Accuracy: 89.62]
[Epoch: 94| Loss: 0.2962| Accuracy: 89.65| Best Accuracy: 89.65]
[Epoch: 95| Loss: 0.2959| Accuracy: 89.65| Best Accuracy: 89.65]
[Epoch: 96| Loss: 0.2956| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 97| Loss: 0.2954| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 98| Loss: 0.2951| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 99| Loss: 0.2949| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 100| Loss: 0.2946| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 101| Loss: 0.2943| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 102| Loss: 0.2941| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 103| Loss: 0.2939| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 104| Loss: 0.2936| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 105| Loss: 0.2934| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 106| Loss: 0.2932| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 107| Loss: 0.2929| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 108| Loss: 0.2927| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 109| Loss: 0.2925| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 110| Loss: 0.2923| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 111| Loss: 0.2921| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 112| Loss: 0.2918| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 113| Loss: 0.2916| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 114| Loss: 0.2914| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 115| Loss: 0.2912| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 116| Loss: 0.2910| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 117| Loss: 0.2908| Accuracy: 89.65| Best Accuracy: 89.68]
[Epoch: 118| Loss: 0.2907| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 119| Loss: 0.2905| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 120| Loss: 0.2903| Accuracy: 89.68| Best Accuracy: 89.68]
[Epoch: 121| Loss: 0.2901| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 122| Loss: 0.2899| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 123| Loss: 0.2898| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 124| Loss: 0.2896| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 125| Loss: 0.2894| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 126| Loss: 0.2893| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 127| Loss: 0.2891| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 128| Loss: 0.2890| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 129| Loss: 0.2888| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 130| Loss: 0.2887| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 131| Loss: 0.2885| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 132| Loss: 0.2884| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 133| Loss: 0.2883| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 134| Loss: 0.2882| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 135| Loss: 0.2880| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 136| Loss: 0.2879| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 137| Loss: 0.2878| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 138| Loss: 0.2877| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 139| Loss: 0.2876| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 140| Loss: 0.2875| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 141| Loss: 0.2874| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 142| Loss: 0.2873| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 143| Loss: 0.2872| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 144| Loss: 0.2871| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 145| Loss: 0.2870| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 146| Loss: 0.2869| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 147| Loss: 0.2868| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 148| Loss: 0.2867| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 149| Loss: 0.2866| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 150| Loss: 0.2865| Accuracy: 89.65| Best Accuracy: 89.72]
[Epoch: 151| Loss: 0.2864| Accuracy: 89.65| Best Accuracy: 89.72]
[Epoch: 152| Loss: 0.2864| Accuracy: 89.62| Best Accuracy: 89.72]
[Epoch: 153| Loss: 0.2863| Accuracy: 89.62| Best Accuracy: 89.72]
[Epoch: 154| Loss: 0.2862| Accuracy: 89.65| Best Accuracy: 89.72]
[Epoch: 155| Loss: 0.2861| Accuracy: 89.65| Best Accuracy: 89.72]
[Epoch: 156| Loss: 0.2861| Accuracy: 89.65| Best Accuracy: 89.72]
[Epoch: 157| Loss: 0.2860| Accuracy: 89.65| Best Accuracy: 89.72]
[Epoch: 158| Loss: 0.2859| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 159| Loss: 0.2859| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 160| Loss: 0.2858| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 161| Loss: 0.2858| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 162| Loss: 0.2857| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 163| Loss: 0.2856| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 164| Loss: 0.2856| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 165| Loss: 0.2855| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 166| Loss: 0.2855| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 167| Loss: 0.2854| Accuracy: 89.68| Best Accuracy: 89.72]
[Epoch: 168| Loss: 0.2854| Accuracy: 89.72| Best Accuracy: 89.72]
[Epoch: 169| Loss: 0.2853| Accuracy: 89.75| Best Accuracy: 89.75]
[Epoch: 170| Loss: 0.2853| Accuracy: 89.75| Best Accuracy: 89.75]
[Epoch: 171| Loss: 0.2853| Accuracy: 89.75| Best Accuracy: 89.75]
[Epoch: 172| Loss: 0.2852| Accuracy: 89.79| Best Accuracy: 89.79]
[Epoch: 173| Loss: 0.2852| Accuracy: 89.82| Best Accuracy: 89.82]
[Epoch: 174| Loss: 0.2851| Accuracy: 89.89| Best Accuracy: 89.89]
[Epoch: 175| Loss: 0.2851| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 176| Loss: 0.2851| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 177| Loss: 0.2850| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 178| Loss: 0.2850| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 179| Loss: 0.2850| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 180| Loss: 0.2850| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 181| Loss: 0.2849| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 182| Loss: 0.2849| Accuracy: 89.89| Best Accuracy: 89.92]
[Epoch: 183| Loss: 0.2849| Accuracy: 89.89| Best Accuracy: 89.92]
[Epoch: 184| Loss: 0.2849| Accuracy: 89.89| Best Accuracy: 89.92]
[Epoch: 185| Loss: 0.2848| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 186| Loss: 0.2848| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 187| Loss: 0.2848| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 188| Loss: 0.2848| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 189| Loss: 0.2848| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 190| Loss: 0.2848| Accuracy: 89.89| Best Accuracy: 89.92]
[Epoch: 191| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 192| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 193| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 194| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 195| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.92]
[Epoch: 196| Loss: 0.2847| Accuracy: 89.96| Best Accuracy: 89.96]
[Epoch: 197| Loss: 0.2847| Accuracy: 89.96| Best Accuracy: 89.96]
[Epoch: 198| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.96]
[Epoch: 199| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.96]
[Epoch: 200| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.96]
[Epoch: 201| Loss: 0.2847| Accuracy: 89.92| Best Accuracy: 89.96]
[Epoch: 202| Loss: 0.2847| Accuracy: 89.96| Best Accuracy: 89.96]
[Epoch: 203| Loss: 0.2847| Accuracy: 90.02| Best Accuracy: 90.02]
[Epoch: 204| Loss: 0.2847| Accuracy: 90.06| Best Accuracy: 90.06]
[Epoch: 205| Loss: 0.2847| Accuracy: 90.06| Best Accuracy: 90.06]
[Epoch: 206| Loss: 0.2847| Accuracy: 90.06| Best Accuracy: 90.06]
[Epoch: 207| Loss: 0.2847| Accuracy: 90.06| Best Accuracy: 90.06]
[Epoch: 208| Loss: 0.2847| Accuracy: 90.06| Best Accuracy: 90.06]
[Epoch: 209| Loss: 0.2847| Accuracy: 90.06| Best Accuracy: 90.06]
[Epoch: 210| Loss: 0.2847| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 211| Loss: 0.2847| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 212| Loss: 0.2847| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 213| Loss: 0.2847| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 214| Loss: 0.2847| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 215| Loss: 0.2847| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 216| Loss: 0.2847| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 217| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 218| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 219| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 220| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 221| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 222| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 223| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 224| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 225| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 226| Loss: 0.2848| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 227| Loss: 0.2849| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 228| Loss: 0.2849| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 229| Loss: 0.2849| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 230| Loss: 0.2849| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 231| Loss: 0.2849| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 232| Loss: 0.2849| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 233| Loss: 0.2850| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 234| Loss: 0.2850| Accuracy: 90.09| Best Accuracy: 90.09]
